agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2025-09-09T00:00:00.000Z,,1,,1989-09-22T00:00:00.000Z,0,,0.0,,A07,0,,,,2,0,10,1,1988-03-01T00:00:00.000Z,1988-11-30T00:00:00.000Z,,,,1,1,0,209200,0,1989,0,,0,0.00,,1,N,,0,0.00,,0,,554,,0,0,Hurricane Hugo,15000,0.00,455417,,,,06,0,,,R,0,0,,,0,SC,Currently Unavailable,29464,45019,45019004606,450190046064,32.8,-79.9,6e139842-5ae4-4471-adce-f333dea83df0
0,2025-09-09T00:00:00.000Z,,1,,2017-08-28T00:00:00.000Z,0,,,,X,0,4,,,2,0,,1,1969-01-01T00:00:00.000Z,2016-09-24T00:00:00.000Z,250000.00,100000.00,0.00,0,7,0,250000,100000,2017,1,238949,F,250000.00,773321,2,N,104215,F,100000.00,200000,0,,682,,0,0,Hurricane Harvey,30000,0.00,480296,480296,"HOUSTON, CITY OF",,,1,878155,0,R,0,2,X,1,0,TX,Currently Unavailable,77079,48201,48201450600,482014506001,29.8,-95.6,d58614d7-aefc-4d71-8167-56f3e84f3bb8
0,2025-09-09T00:00:00.000Z,,1,,2005-09-23T00:00:00.000Z,0,,,,X,0,,,,1,0,10,1,1966-05-01T00:00:00.000Z,1996-04-26T00:00:00.000Z,41560.88,20737.00,0.00,0,7,0,75000,30000,2005,1,42061,0,41560.88,100836,4,N,21237,0,20737.00,0,0,,657,,0,0,Hurricane Rita,30000,0.00,485492,,,,,1,101855,0,A,0,2,,,0,TX,Currently Unavailable,77627,48245,48245011101,482450111013,30.0,-94.0,a98fe164-2277-4599-b8b5-4e4567636a93
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,3,0.0,-4.0,A04,0,3,,-4.0,1,0,10,1,1974-12-31T00:00:00.000Z,1996-03-03T00:00:00.000Z,106400.00,25600.00,0.00,0,1,0,141600,29600,2005,1,129963,0,106400.00,140400,4,N,30550,0,25600.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,175500,0,A,0,5,,,0,LA,Currently Unavailable,70127,22071,22071001739,220710017391,30.0,-90.0,3719cef9-07ec-4f15-8e16-0bc4d3c86ffc
0,2025-09-09T00:00:00.000Z,,1,,2022-09-28T00:00:00.000Z,0,,,,AE,0,,72.9,77.0,1,0,,11,1953-01-01T00:00:00.000Z,2015-06-11T00:00:00.000Z,0.00,0.00,0.00,0,RatingEngine,0,165000,1000,2022,1,4494,5,0.00,254500,2,N,0,5,0.00,20000,,FL0222,,,,0,Hurricane Ian,30000,0.00,120186,,"ORLANDO, CITY OF",97,01,1,318125,0,A,0,,,,0,FL,Currently Unavailable,32801,12095,12095011000,120950110003,28.5,-81.4,1e373a61-b8da-44e6-9d0a-873fdd49abe4
0,2025-09-09T00:00:00.000Z,,1,,2003-09-18T00:00:00.000Z,1,,4.0,5.0,AE,0,,3.3,3.9,2,0,15,11,1952-01-01T00:00:00.000Z,2000-07-27T00:00:00.000Z,17002.04,3388.43,0.00,0,RatingEngine,0,250000,16000,2003,1,18002,2,17002.04,106945,1,N,4388,2,3388.43,0,0,,640,,0,0,Hurricane Isabel,30000,0.00,510084,510084,LANCASTER COUNTY*,,,1,128850,0,A,0,0,AE,1,1,VA,Currently Unavailable,22578,51103,51103030301,511030303012,37.6,-76.4,44598872-5ed2-41b8-8d63-b6b21468e715
0,2025-09-09T00:00:00.000Z,,1,,2012-08-29T00:00:00.000Z,0,,,,B,0,3,,,1,0,,1,2006-05-01T00:00:00.000Z,2006-05-05T00:00:00.000Z,20103.67,820.99,0.00,1,Q,0,250000,100000,2012,1,21439,1,20103.67,232243,2,N,1821,1,820.99,0,0,,299,,0,0,Hurricane Isaac,30000,0.00,220164,,,,,1,258047,0,R,0,,,1,0,LA,Currently Unavailable,70068,22095,22095070200,220950702001,30.1,-90.5,773cff85-13a4-450f-93f4-5539bf5efd0a
0,2025-09-09T00:00:00.000Z,2,1,,1994-04-14T00:00:00.000Z,0,,,,A,0,,,,3,0,10,1,1959-07-01T00:00:00.000Z,1993-05-08T00:00:00.000Z,5297.29,0.00,0.00,0,1,0,60000,15000,1994,0,6954,1,5297.29,142203,4,N,,1,0.00,,0,,574,,0,0,Flooding,15000,0.00,290808,,,,,1,0,,A,0,0,,,0,MO,Currently Unavailable,63023,29099,29099701102,290997011022,38.3,-90.6,6174158b-e309-478f-82a0-42ba9016453a
0,2025-09-09T00:00:00.000Z,,1,,2015-06-19T00:00:00.000Z,0,,,,X,0,3,,,1,0,,1,1969-01-01T00:00:00.000Z,2011-06-20T00:00:00.000Z,33216.01,0.00,0.00,0,7,0,200000,80000,2015,1,32529,1,33216.01,60848,4,N,,1,0.00,,0,,672,,0,0,Tropical Storm Bill,30000,0.00,480338,,,20,,1,140938,,R,0,3,,1,0,TX,Currently Unavailable,78541,48215,48215023600,482150236004,26.3,-98.2,6cb4a398-ea92-4510-9a4d-7ef8dc90c157
0,2025-09-09T00:00:00.000Z,1,1,,2017-08-19T00:00:00.000Z,0,,,,X,0,2,,,3,0,,1,1998-01-01T00:00:00.000Z,2007-03-01T00:00:00.000Z,1335.62,0.00,0.00,1,1,0,250000,100000,2017,0,2586,F,1335.62,1255470,2,N,,F,0.00,,0,,,,0,0,,30000,0.00,250010,250010,"ORLEANS, TOWN OF",97,,1,1569337,,A,0,,X,1,0,MA,Currently Unavailable,02653,25001,25001010500,250010105002,41.8,-69.9,2c7ff001-19ff-4600-9699-42c6e7a5421b
0,2025-09-09T00:00:00.000Z,0,1,,2012-10-30T00:00:00.000Z,0,3,0.0,10.0,AE,0,4,0.0,10.0,2,0,,11,1985-07-01T00:00:00.000Z,1999-03-24T00:00:00.000Z,70925.78,13976.31,0.00,1,RatingEngine,0,250000,100000,2012,1,62402,F,70925.78,206520,1,N,14977,1,13976.31,0,0,,306,,0,0,Hurricane Sandy,30000,0.00,360497,360497,"NEW YORK, CITY OF",,,1,258150,0,R,0,12,AE,,0,NY,Currently Unavailable,11224,36047,36047033000,360470330002,40.6,-74.0,4c2d5258-ba1e-4b1b-ba54-0c737e2850a8
0,2025-09-09T00:00:00.000Z,,1,,2022-09-28T00:00:00.000Z,0,,3.0,9.0,AE,0,3,11.6,12.3,1,0,,11,1990-04-15T00:00:00.000Z,2018-06-15T00:00:00.000Z,0.00,0.00,0.00,1,RatingEngine,0,250000,100000,2022,1,0,2,0.00,326442,0,N,0,2,0.00,105000,,FL0222,,,,0,Hurricane Ian,30000,0.00,120061,120061,CHARLOTTE COUNTY *,06,06,1,449957,0,R,0,,AE,1,0,FL,Currently Unavailable,33980,12015,12015020900,120150209002,27.0,-82.1,3dc15291-a2da-48ef-8b40-ee3a770cbc87
0,2025-09-09T00:00:00.000Z,,1,,2018-10-08T00:00:00.000Z,0,,,,AO,0,,,,1,0,10,18,1970-01-01T00:00:00.000Z,1994-05-15T00:00:00.000Z,,,,0,RatingEngine,0,50000,0,2018,0,,2,0.00,,,N,,,0.00,,,,,,0,0,,30000,0.00,290173,290173,"KANSAS CITY, CITY OF",,03,1,,,A,0,0,AO,1,0,MO,Currently Unavailable,64108,29095,29095015300,290950153002,39.1,-94.6,95cd8b40-a916-4065-8c6a-f9e68ce2fef4
0,2025-09-09T00:00:00.000Z,,1,9,2005-09-23T00:00:00.000Z,0,1,,,X,0,3,,,1,0,,1,1966-06-01T00:00:00.000Z,2003-10-04T00:00:00.000Z,,,,0,7,0,250000,100000,2005,1,,F,0.00,,4,N,,F,0.00,,0,,658,,0,0,Hurricane Rita,30000,0.00,220040,220040,"LAKE CHARLES, CITY OF",20,20,1,,,A,0,0,X,,0,LA,Currently Unavailable,70601,22019,22019000900,220190009001,30.2,-93.2,cf1cf568-dfca-4826-b549-185a48229091
0,2025-09-09T00:00:00.000Z,,1,,1983-04-06T00:00:00.000Z,0,,,,B,0,,,,1,0,10,2,1492-10-12T00:00:00.000Z,1977-05-05T00:00:00.000Z,3605.79,0.00,0.00,0,1,0,34900,0,1983,0,4099,,3605.79,79100,4,N,,,0.00,,0,,90,,0,0,Flooding,,0.00,225203,,,,,1,0,,A,0,1,,,0,LA,Currently Unavailable,,22071,22071000611,220710006112,29.9,-90.0,bffe39d4-ad8d-4bd8-8bfc-e6a65e7ca998
0,2025-09-09T00:00:00.000Z,,1,,1979-08-31T00:00:00.000Z,0,1,,,A,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1979-05-31T00:00:00.000Z,0.00,3760.00,0.00,0,1,0,0,10000,1979,0,,,0.00,,1,N,3960,,3760.00,10000,0,,21,,0,0,Hurricanes David & Frederic,,0.00,720000,,,,,1,,0,A,0,2,,,0,PR,Currently Unavailable,00660,,72067820500,720678205001,18.2,-67.1,d1dd6d6b-87be-47af-85d0-250aca39f4b5
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,1,,6.0,10.0,VE,0,,2.0,16.3,2,0,10,1,1998-01-01T00:00:00.000Z,2004-04-07T00:00:00.000Z,140000.00,30000.00,0.00,1,4,0,140000,30000,2005,0,140500,0,140000.00,140500,4,N,30500,0,30000.00,0,0,,655,,0,0,Hurricane Katrina,30000,0.00,010418,,,,,1,172236,0,A,0,20,,,0,AL,Currently Unavailable,36528,01097,01097007202,010970072023,30.2,-88.2,e6e5c043-92a0-4c18-825d-4e32b59f4cdb
0,2025-09-09T00:00:00.000Z,,1,,2006-07-05T00:00:00.000Z,0,,,,X,0,3,,,1,0,,3,1974-07-01T00:00:00.000Z,2004-08-27T00:00:00.000Z,,,,0,1,0,61500,12200,2006,1,292,1,0.00,170178,4,N,,1,0.00,,0,,,,0,0,,30000,0.00,485498,,,06,06,1,270124,,A,0,0,,,0,TX,Currently Unavailable,78373,48355,48355005102,483550051021,27.8,-97.1,f2979173-7acf-45d4-94c8-c6ce70a972e0
0,2025-09-09T00:00:00.000Z,,1,,1979-07-26T00:00:00.000Z,0,,,,B,0,3,,,1,0,10,1,1977-08-01T00:00:00.000Z,1979-02-26T00:00:00.000Z,1507.94,0.00,0.00,1,1,0,48000,10000,1979,0,1708,,1507.94,48000,4,N,,,0.00,,0,,20,,0,0,Tropical Storm Claudette,,0.00,485468,,,97,,1,0,,A,0,1,,,0,TX,Currently Unavailable,77546,48167,48167720100,481677201001,29.5,-95.2,4e9aabe9-47ae-4fad-9c4c-6c9610644c6f
0,2025-09-09T00:00:00.000Z,,1,8,2017-08-05T00:00:00.000Z,0,,,,X,0,4,,,2,0,,2,1950-01-01T00:00:00.000Z,2015-12-11T00:00:00.000Z,21560.84,0.00,0.00,0,R,0,75000,30000,2017,0,22561,1,21560.84,210692,0,N,,1,0.00,,0,,361,,0,0,Greater New Orleans Flooding,30000,0.00,225203,225203,NEW ORLEANS/ORLEANS PARISH*,20,,1,247872,,A,0,0,X,1,1,LA,Currently Unavailable,70119,22071,22071003100,220710031002,30.0,-90.1,874f3c70-e3e6-4e11-9b29-bcc49f114b95
0,2025-09-09T00:00:00.000Z,,1,,2002-09-07T00:00:00.000Z,0,,,,X,0,,,,1,0,10,1,1978-06-01T00:00:00.000Z,1995-07-07T00:00:00.000Z,50763.87,14690.10,0.00,1,7,0,250000,60000,2002,1,51263,0,50763.87,129635,4,N,15190,0,14690.10,0,0,,170,,0,0,Flooding,20000,0.00,485458,,,,,1,135037,0,A,0,0,,,0,TX,Currently Unavailable,77422,48039,48039663000,480396630004,29.0,-95.6,18a689b1-ac86-4e01-8915-76ac87f2253d
0,2025-09-09T00:00:00.000Z,1,1,8,2018-07-23T00:00:00.000Z,0,,,,X,0,2,,,1,0,,11,1950-07-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,6823.61,0.00,0.00,0,RatingEngine,0,250000,100000,2018,1,7076,2,6823.61,171469,4,N,,1,0.00,,0,,,,0,0,,30000,0.00,420743,420743,"SUNBURY, CITY OF",20,,1,214336,,R,0,-4,X,1,0,PA,Currently Unavailable,17801,42097,42097082000,420970820003,40.9,-76.8,0f248529-61fb-4108-86ad-fc53dc013d8a
0,2025-09-09T00:00:00.000Z,,1,,1997-03-02T00:00:00.000Z,0,2,,,AE,0,,,,1,0,10,4,1979-07-01T00:00:00.000Z,1995-03-07T00:00:00.000Z,,,,0,1,0,40000,0,1997,0,750,9,0.00,75000,4,N,,0,0.00,,0,,603,,0,0,Flooding,,0.00,210028,,,,01,1,650,,A,0,0,,,0,KY,Currently Unavailable,40165,21029,21029020701,210290207014,38.0,-85.7,4408bd6d-2b17-42c4-82d4-c581beac625f
0,2025-09-09T00:00:00.000Z,,1,,2024-09-26T00:00:00.000Z,0,,1.0,7.0,AE,0,,4.8,7.5,1,0,,11,1940-07-01T00:00:00.000Z,2015-03-24T00:00:00.000Z,0.00,0.00,0.00,0,RatingEngine,0,250000,0,2024,1,0,5,0.00,0,0,N,,,0.00,,,FL0124,,,,0,Hurricane Helene,30000,0.00,120638,120638,"BISCAYNE PARK, VILLAGE OF",,06,1,0,,A,0,,AE,1,0,FL,Currently Unavailable,33161,12086,12086001205,120860012051,25.9,-80.2,a05880cc-9bd6-4683-8d5e-7cd6263d9b28
0,2025-09-09T00:00:00.000Z,1,1,,1992-08-26T00:00:00.000Z,0,,,,A01,0,,,,2,0,10,2,1935-01-01T00:00:00.000Z,1990-11-30T00:00:00.000Z,3125.50,0.00,0.00,0,1,0,105100,0,1992,0,3625,0,3125.50,59500,4,N,,0,0.00,,0,,565,,0,0,Hurricane Andrew,,0.00,225203,,,,,1,0,,A,0,0,,,0,LA,Currently Unavailable,70115,22071,22071011900,220710119001,29.9,-90.1,5cc849f1-41dc-4fea-9230-80647750dbbf
0,2025-09-09T00:00:00.000Z,2,1,,2003-09-18T00:00:00.000Z,1,1,,,AE,0,,,,2,0,60,1,1977-01-01T00:00:00.000Z,1988-07-05T00:00:00.000Z,24402.34,0.00,0.00,0,1,0,250000,0,2003,1,25402,2,24402.34,113657,4,N,,0,0.00,,0,,640,,0,0,Hurricane Isabel,30000,0.00,510183,,,,,1,142072,,R,0,0,,,0,VA,Currently Unavailable,23662,51735,51735340100,517353401002,37.2,-76.4,68f0f388-5b0d-4488-8a86-a8b109ddfed4
0,2025-09-09T00:00:00.000Z,2,1,,2015-12-13T00:00:00.000Z,0,,,,A,0,,,,2,0,,1,1960-03-01T00:00:00.000Z,2013-05-15T00:00:00.000Z,2281.34,0.00,0.00,0,1,0,68200,0,2015,0,3781,G,2281.34,51050,4,N,,0,0.00,,0,,,,0,0,,30000,0.00,200214,,,,,1,152684,,A,0,12,,1,0,KS,Currently Unavailable,67443,20113,20113788700,201137887003,38.3,-97.5,0fb29280-7866-42f0-a6bd-6f11b1b8f405
0,2025-09-09T00:00:00.000Z,0,1,,2006-11-06T00:00:00.000Z,1,,,,AE,0,,,,1,0,50,11,1947-01-01T00:00:00.000Z,2001-06-01T00:00:00.000Z,16481.76,0.00,0.00,0,RatingEngine,0,195000,0,2006,1,16982,2,16481.76,77488,2,N,,,0.00,,0,,198,,0,0,Torrential rain,30000,0.00,530090,530090,"SNOQUALMIE, CITY OF",,,1,96860,,R,0,,AE,1,0,WA,Currently Unavailable,98065,53033,53033032703,530330327032,47.5,-121.8,9edf3845-6e0b-49d0-a575-29323ed6c323
0,2025-09-09T00:00:00.000Z,,1,,1987-04-02T00:00:00.000Z,0,,,,B,0,4,,,3,0,10,4,1944-07-01T00:00:00.000Z,1979-04-10T00:00:00.000Z,,,,0,1,0,13000,33100,1987,0,,0,0.00,,1,N,,0,0.00,,0,,861,,0,0,Flooding,,0.00,230019,,,20,20,1,,,,0,2,,,0,ME,Currently Unavailable,,23003,23003950600,230039506001,47.3,-68.6,9c3c2372-cea2-4a62-81d7-600c16e3ab39
0,2025-09-09T00:00:00.000Z,,5,,2005-01-29T00:00:00.000Z,0,,,,D,0,,,,3,0,,3,1974-07-31T00:00:00.000Z,1997-03-01T00:00:00.000Z,,,,0,1,0,12100,0,2005,0,,0,0.00,,,H,,0,0.00,,0,,,,0,0,,30000,0.00,150001,,,,06,5,,,,0,0,,,0,HI,Currently Unavailable,96825,15003,15003000106,150030001061,21.3,-157.7,b01c79be-b40c-47a4-b203-42d9b1aeba9a
0,2025-09-09T00:00:00.000Z,,1,,1982-04-25T00:00:00.000Z,0,,,,C,0,4,,,3,0,10,2,1492-10-12T00:00:00.000Z,1981-11-26T00:00:00.000Z,4389.15,0.00,0.00,0,1,0,65000,6000,1982,0,5179,0,4389.15,22400,1,N,,0,0.00,,0,,,,0,0,,,0.00,225203,,,97,,1,0,,A,0,1,,,0,UN,Currently Unavailable,,,,,,,3fed11a4-e139-4087-86ec-707c2f03e437
0,2025-09-09T00:00:00.000Z,1,1,,2007-10-18T00:00:00.000Z,1,,3.0,4.0,AE,0,2,6.0,6.6,2,0,54,1,1980-07-01T00:00:00.000Z,2007-06-30T00:00:00.000Z,,,,1,1,0,250000,0,2007,0,385,0,0.00,250000,4,L,,,0.00,,0,,,,0,0,,30000,0.00,125158,,,,01,1,250000,,A,0,0,,,0,FL,Currently Unavailable,32541,12091,12091023303,120910233032,30.4,-86.5,dad59f16-b684-4b29-b827-3489aadf355c
0,2025-09-09T00:00:00.000Z,,1,,2001-06-11T00:00:00.000Z,0,,,,X,0,3,,,1,0,10,1,1960-05-12T00:00:00.000Z,2001-03-21T00:00:00.000Z,47838.08,18000.00,0.00,0,1,0,75000,18000,2001,1,48339,0,47838.08,65688,4,N,24856,0,18000.00,0,0,,633,,0,0,Tropical Storm Allison,20000,0.00,480296,,,,,1,77280,0,A,0,,,,0,TX,Currently Unavailable,77028,48201,48201230200,482012302005,29.8,-95.3,785f9736-9b75-47bc-a197-6e0976fdb2ba
0,2025-09-09T00:00:00.000Z,1,1,,1985-11-05T00:00:00.000Z,0,1,,,A,0,2,,,3,0,10,1,1492-10-12T00:00:00.000Z,1985-01-22T00:00:00.000Z,578.89,0.00,0.00,0,3,0,38500,10500,1985,0,1250,0,578.89,156500,2,N,,0,0.00,,0,,842,,0,0,Flooding,,0.00,420464,,,97,,1,0,,A,0,0,,,0,PA,Currently Unavailable,15438,42051,,,40.1,-79.8,89bbd864-37e8-4f1a-a3d8-c38e026f1339
0,2025-09-09T00:00:00.000Z,,1,,1992-12-11T00:00:00.000Z,0,2,,,A04,0,3,,,1,0,10,1,1974-07-01T00:00:00.000Z,1989-08-14T00:00:00.000Z,,,,0,1,0,23000,17200,1992,0,,0,0.00,,0,N,,0,0.00,,0,,568,,0,0,December Storm - Nor'easter,,0.00,360497,,,06,06,1,,,,0,0,,,0,NY,Currently Unavailable,11229,36047,36047062800,360470628003,40.6,-73.9,a8f17074-9e1f-459d-9334-fdfb1bb1d215
0,2025-09-09T00:00:00.000Z,,1,,1998-09-25T00:00:00.000Z,1,,-2.0,8.0,AE,0,4,,6.4,2,0,30,1,1988-07-01T00:00:00.000Z,1997-03-26T00:00:00.000Z,,,,1,2,0,127100,22100,1998,0,,0,0.00,,4,N,,0,0.00,,0,,131,,0,0,Hurricane Georges (Keys),15000,0.00,125129,,,97,97,1,,,R,0,0,,,0,FL,Currently Unavailable,33037,12087,12087970500,120879705002,25.1,-80.4,bfcfa420-bd5f-4370-aa74-1a4e02e28f05
0,2025-09-09T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,1,3,4.0,9.0,AE,0,,3.5,12.9,2,0,10,1,1985-01-01T00:00:00.000Z,2004-08-05T00:00:00.000Z,2775.48,0.00,0.00,1,1,0,250000,0,2011,0,3776,1,2775.48,186386,4,N,,0,0.00,,0,,276,,0,0,Hurricane Irene,30000,0.00,375353,,,,,1,227299,,A,0,0,,,0,NC,Currently Unavailable,27948,37055,37055970300,370559703003,36.0,-75.7,71f6e0ac-3f6e-4f89-888d-939a02cec30d
0,2025-09-09T00:00:00.000Z,,1,,1999-09-16T00:00:00.000Z,0,4,10.0,,A,0,3,15.9,26.2,1,0,10,1,1993-12-17T00:00:00.000Z,1993-12-22T00:00:00.000Z,,,,1,1,0,59800,0,1999,1,300,0,0.00,51700,2,N,,0,0.00,,0,,626,,0,0,Hurricane Floyd,30000,0.00,370344,,,,01,1,55000,,R,0,1,,,0,NC,Currently Unavailable,28425,37141,37141920204,371419202042,34.6,-77.8,b0f0e8da-9b37-4189-b9be-68885bf94e60
0,2025-09-09T00:00:00.000Z,,1,,1983-01-27T00:00:00.000Z,0,1,,,A,0,,,,4,0,10,1,1492-10-12T00:00:00.000Z,1982-11-11T00:00:00.000Z,,,,0,3,0,35000,0,1983,0,,0,0.00,,4,N,,,0.00,,0,,87,,0,0,Flooding,,0.00,060328,,,,97,1,,,,0,0,,,0,CA,Currently Unavailable,94020,06081,06081613800,060816138003,37.3,-122.3,20a553d5-7252-4376-8367-b8f65e0da9a8
0,2025-09-09T00:00:00.000Z,2,1,,2007-04-15T00:00:00.000Z,0,,,,A05,0,2,,,2,0,,1,1928-06-01T00:00:00.000Z,2003-09-11T00:00:00.000Z,8403.45,765.64,0.00,0,1,0,250000,29900,2007,1,9404,1,8403.45,158550,4,N,1766,1,765.64,0,0,,660,,0,0,Nor'easter,30000,0.00,340279,,,,,1,186529,0,A,0,0,,,0,NJ,Currently Unavailable,07080,34023,34023000802,340230008022,40.6,-74.4,a9b0f10b-4dc2-44fd-832f-b7ba5311d468
0,2025-09-09T00:00:00.000Z,,1,,2010-03-13T00:00:00.000Z,1,,0.0,7.0,AE,0,,3.6,7.0,1,0,15,11,1956-03-27T00:00:00.000Z,2008-08-23T00:00:00.000Z,1562.13,0.00,0.00,0,RatingEngine,0,43000,0,2010,0,2563,2,1562.13,42710,2,N,,,0.00,,0,,251,,0,0,Nor'easter,30000,0.00,360483,360483,"OYSTER BAY, TOWN OF",,,1,53387,,A,0,0,AE,1,0,NY,Currently Unavailable,11758,36059,36059522000,360595220004,40.7,-73.4,1cec369b-de3f-4cc4-b6ea-a53bb1f6ad8f
0,2025-09-09T00:00:00.000Z,2,1,,2008-08-27T00:00:00.000Z,1,,-2.0,624.0,A04,0,2,620.5,621.5,2,0,50,1,1988-05-01T00:00:00.000Z,1998-06-18T00:00:00.000Z,,,,1,2,0,250000,100000,2008,1,4793,5,0.00,277950,4,N,,5,0.00,,0,,,,0,0,,30000,0.00,370159,,,97,97,1,334879,,A,0,0,,,0,NC,Currently Unavailable,28207,37119,37119002800,371190028002,35.2,-80.8,42226f47-d82c-4ed5-b38c-ea7adec4b224
0,2025-09-09T00:00:00.000Z,4,1,,2021-08-25T00:00:00.000Z,0,,2.0,1318.0,AE,0,2,1320.4,1321.3,2,0,80,18,1964-01-01T00:00:00.000Z,2010-07-16T00:00:00.000Z,0.00,0.00,0.00,0,RatingEngine,1,500000,181000,2021,0,0,5,0.00,1813932,2,N,0,5,0.00,300000,,,,,,0,,30000,0.00,475426,475426,"GATLINBURG, CITY OF",20,20,1,2318587,0,A,0,,AE,8,0,TN,Currently Unavailable,37738,47155,47155081101,471550811013,35.7,-83.5,6dac5c39-989a-433c-9863-6b7513ea25ce
0,2025-09-09T00:00:00.000Z,,1,,1998-02-01T00:00:00.000Z,0,,1.0,,,0,,,,1,0,10,1,1938-01-01T00:00:00.000Z,1997-01-27T00:00:00.000Z,4160.10,0.00,0.00,0,1,0,46000,0,1998,0,5160,1,4160.10,71424,4,N,,0,0.00,,0,,612,,0,0,Pineapple Express - Southern,15000,0.00,060388,,,,,1,89280,,A,0,0,,,0,CA,Currently Unavailable,95360,06099,06099003500,060990035003,37.3,-121.0,2db6a943-9537-4276-a313-1c8d24ff0fd8
0,2025-09-09T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,1,,3.0,11.0,AE,0,4,5.3,14.1,3,0,10,1,2013-08-14T00:00:00.000Z,2001-06-29T00:00:00.000Z,46777.01,0.00,0.00,1,B,0,217000,0,2011,0,48777,2,46777.01,245479,1,N,,0,0.00,,0,,277,,0,0,Hurricane Irene,30000,0.00,090082,,,,,1,310549,,R,0,1,,1,0,CT,Currently Unavailable,06460,09009,09009151000,090091510003,41.2,-73.0,09b5895d-4ac5-42be-814b-e881b589473c
0,2025-09-09T00:00:00.000Z,,1,,1995-02-17T00:00:00.000Z,0,,0.0,,AHB,0,3,,,1,0,10,4,1975-01-01T00:00:00.000Z,1994-07-22T00:00:00.000Z,13047.11,12377.00,0.00,1,1,0,100000,50000,1995,0,13548,0,13047.11,114000,4,N,12877,0,12377.00,0,0,,,,0,0,,,0.00,225206,,,,,1,0,0,A,0,12,,,0,LA,Currently Unavailable,70360,22109,22109001700,221090017003,29.6,-90.7,229e0893-a10e-4265-a5a0-5a2c3bc9577f
0,2025-09-09T00:00:00.000Z,,1,,1993-07-01T00:00:00.000Z,0,,,,A09,0,3,,,1,0,10,1,1940-07-01T00:00:00.000Z,1992-05-25T00:00:00.000Z,11000.00,5300.00,0.00,0,1,0,11000,5300,1993,0,25996,9,11000.00,64600,2,N,6874,9,5300.00,7100,0,,571,,0,0,Midwest Flooding,,0.00,290108,,,,,1,0,0,A,0,9,,,0,MO,Currently Unavailable,65022,29027,29027070800,290270708002,38.6,-92.2,72e81243-1950-4c69-9388-cfbee2af4dfa
0,2025-09-09T00:00:00.000Z,2,1,,2012-10-29T00:00:00.000Z,0,1,,,AE,0,2,,,3,0,,1,1930-01-01T00:00:00.000Z,2012-01-01T00:00:00.000Z,44195.04,501.50,0.00,0,1,0,159400,8800,2012,0,39439,2,44195.04,93708,2,N,1502,2,501.50,0,0,,305,,0,0,Hurricane Sandy,30000,0.00,340189,,,,,1,126633,0,R,0,33,,1,0,NJ,Currently Unavailable,07105,34013,34013007501,340130075012,40.7,-74.1,51c40c95-94a2-4904-92da-17dea2b4fd9c
0,2025-09-09T00:00:00.000Z,2,1,,1979-02-26T00:00:00.000Z,0,,,,,0,,,,4,0,,4,1492-10-12T00:00:00.000Z,1978-03-24T00:00:00.000Z,680.00,0.00,0.00,0,,0,30000,0,1979,0,1000,,680.00,52000,1,,,,0.00,,,,,,0,0,,,0.00,421187,,,,,1,0,,A,0,-1,,,0,PA,Currently Unavailable,17368,42133,42133023500,421330235003,40.0,-76.5,cb9ed0d3-fc62-470c-9dc8-75533192e6ba
