ABSOLUTE_ROWNUMBER,BEGIN_DATE,BEGIN_LOCATION,BEGIN_TIME,CZ_FIPS,CZ_NAME_STR,CZ_TIMEZONE,CZ_TYPE,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE,END_TIME,EPISODE_ID,EPISODE_NARRATIVE,EVENT_ID,EVENT_NARRATIVE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,MAGNITUDE_TYPE,SOURCE,STATE_ABBR,TOR_F_SCALE,WFO,__source_file
320.0,08/29/2005,,1100,59,JASPER (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5475347,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
321.0,08/29/2005,,1100,25,JACKSON (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5475346,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
322.0,08/29/2005,,1100,35,BARROW (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476330,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
323.0,08/29/2005,,1100,24,BANKS (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476329,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
324.0,08/29/2005,,1100,73,BALDWIN (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476328,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
325.0,08/29/2005,,1100,105,DOOLY (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476350,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
326.0,08/29/2005,,1100,109,DODGE (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476349,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
327.0,08/29/2005,,1100,45,DE KALB (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476348,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
328.0,08/29/2005,,1100,14,DAWSON (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476347,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
329.0,08/29/2005,,1100,1,DADE (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476346,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
330.0,08/29/2005,,1100,106,CRISP (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476345,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
331.0,08/29/2005,,1100,81,CRAWFORD (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476344,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
332.0,08/29/2005,,1100,53,COWETA (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476343,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
333.0,08/29/2005,,1100,32,COBB (ZONE),EST,Z,0,0,0,0.0,08/30/2005,1700.0,1198458,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia.",5476342,,Hurricane (Typhoon),0,0.0,,,OFFICIAL NWS OBS.,GA,,FFC,storm_data_search_results (2).csv
