yr,ZIP Code,Earned Prem,Earned Exp,county_fips5,hpi_change,hpi,state,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,real_gdp,unemployment_rate,prop_rate,county_fips,total_home_purchase,total_amt_purchase,total_population,prem_per_unit
2019,94025,12991807,8345,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1556.837267825045
2020,94025,14605764,8266,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1766.968787805468
2018,94026,1241,1,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1241.0
2018,94027,10841163,2175,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,4984.442758620689
2019,94027,11338284,2235,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,5073.0577181208055
2020,94027,13463173,2170,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,6204.227188940092
2018,94028,6205373,2117,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,2931.2106754841757
2019,94028,6710376,2116,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,3171.2551984877127
2020,94028,7747585,2110,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,3671.841232227488
2018,94030,5082326,4729,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1074.7147388454218
2019,94030,5470633,4739,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1154.3855243722305
2020,94030,5985089,4702,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1272.8815397703106
2018,94035,602,1,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,602.0
2019,94035,684,1,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,684.0
2020,94035,747,1,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,747.0
2018,94037,1045665,850,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1230.1941176470589
2019,94037,1165251,867,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1344.0034602076125
2020,94037,1382166,922,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1499.0954446854664
2018,94038,859360,709,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1212.0733427362482
2019,94038,927263,716,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1295.0600558659219
2020,94038,1004044,714,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1406.2240896358544
2018,94040,4128679,4179,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,987.958602536492
2019,94040,4441421,4195,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,1058.7415971394516
2020,94040,4898465,4210,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,1163.5308788598575
2018,94041,1400053,1514,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,924.7377807133421
2019,94041,1497027,1520,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,984.8861842105263
2020,94041,1636604,1513,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,1081.694646397885
2018,94043,1872267,2473,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,757.0832996360696
2019,94043,2043571,2553,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,800.4586760673717
2020,94043,2234082,2567,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,870.3085313595637
2018,94044,8638771,9073,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,952.1405268378707
2019,94044,9325313,9116,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1022.9610574813514
2020,94044,10193231,9124,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1117.1888426128892
2018,94060,417459,227,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1839.0264317180618
2019,94060,515322,239,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,2156.1589958158997
2020,94060,548861,257,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,2135.6459143968873
2018,94061,6321487,6117,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1033.4292954062448
2019,94061,6839388,6131,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1115.541999673789
2020,94061,7590127,6150,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1234.1669918699188
2018,94062,16055552,7388,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,2173.193286410395
2019,94062,17441440,7455,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,2339.5627095908785
2020,94062,19934443,7424,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,2685.1351023706898
2018,94063,1984421,2431,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,816.2982311805841
2019,94063,2126025,2438,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,872.0365053322396
2020,94063,2282422,2422,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,942.3707679603633
2018,94065,2102514,1921,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1094.4893284747527
2019,94065,2318390,1949,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1189.5279630579785
2020,94065,2486419,1933,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1286.3005690636317
2018,94066,7183300,7643,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,939.8534606829779
2019,94066,7699705,7661,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1005.0522125048949
2020,94066,8458504,7667,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1103.2351636885353
2018,94070,8931473,7584,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,1177.6731276371308
2019,94070,9764216,7631,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,1279.546062115057
2020,94070,10829504,7626,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1420.0765801206398
2018,94074,104386,45,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,2319.688888888889
2019,94074,113756,47,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,2420.340425531915
2020,94074,132327,48,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,2756.8125
2018,94080,9609341,10648,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,902.455015026296
2019,94080,10365454,10702,06081,-0.28,2245.1,CALIFORNIA,7.0,0.0,3.5,0.3566950995094794,0.61,39.0,4.5,0.0,0.0,0.0,144134430,2.1,1.112,6081.0,4750.0,5173860000.0,764810.0,968.5529807512614
2020,94080,11435855,10727,06081,-5.22,2127.91,CALIFORNIA,7.0,0.0,5.0,0.2534470308902714,-3.61,74.0,86540.14,0.0,0.0,0.0,150498469,6.9,1.12,6081.0,4949.0,5659715000.0,762727.0,1066.0813834250023
2018,94083,690,1,06081,11.32,2251.46,CALIFORNIA,8.0,0.0,4.0,0.1562036816832133,-2.05,42.0,17.52,0.0,0.0,0.0,134116314,2.2,1.118,6081.0,4868.0,5199480000.0,768410.0,690.0
2018,94085,1161589,1765,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,658.1240793201133
2019,94085,1275799,1818,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,701.7596259625963
2020,94085,1411428,1845,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,765.0016260162602
2018,94086,3686757,4648,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,793.1921256454389
2019,94086,3905083,4654,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,839.0810055865921
2020,94086,4223834,4621,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,914.0519368102142
2018,94087,8905463,10245,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,869.2496827720839
2019,94087,9560839,10273,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,930.6764333690256
2020,94087,10301504,10237,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,1006.3010647650678
2019,94088,299,1,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,299.0
2018,94089,935701,1429,06085,11.82,2302.48,CALIFORNIA,12.0,0.0,6.47,0.3143947870410893,-1.67,159.0,626.6800000000001,0.0,0.0,0.0,302411788,2.6,1.214,6085.0,14194.0,12857120000.0,1931985.0,654.7942617214835
2019,94089,980786,1430,06085,-1.9,2258.81,CALIFORNIA,23.0,0.0,11.5,0.4081794474937487,0.99,92.0,156.59,0.0,0.0,0.0,317006327,2.5,1.207,6085.0,13202.0,12034710000.0,1922411.0,685.8643356643356
2020,94089,1064440,1419,06085,-2.98,2191.5,CALIFORNIA,5.0,0.0,2.5,0.3329610393433237,-1.52,123.0,406009.89,0.0,0.0,0.0,337195139,7.1,1.21,6085.0,13375.0,13084425000.0,1924802.0,750.1338971106413
2018,94102,255485,134,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,1906.6044776119404
2019,94102,276969,134,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,2066.9328358208954
2020,94102,324221,134,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,2419.5597014925374
2018,94103,388753,204,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,1905.6519607843138
2019,94103,405147,202,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,2005.6782178217823
2020,94103,418835,201,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,2083.7562189054725
2018,94104,11803,3,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,3934.3333333333335
2019,94104,8152,2,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,4076.0
2020,94104,2212,1,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,2212.0
2018,94105,6963,3,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,2321.0
2019,94105,6062,2,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,3031.0
2020,94105,6144,3,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,2048.0
2018,94107,2111919,1377,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,1533.710239651416
2019,94107,2292315,1402,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,1635.0320970042796
2020,94107,2580082,1401,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,1841.6002855103497
2018,94108,132641,41,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,3235.1463414634145
2019,94108,144761,43,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,3366.5348837209303
2020,94108,161349,46,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,3507.586956521739
2018,94109,2393854,573,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,4177.755671902269
2019,94109,2519843,590,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,4270.920338983051
2020,94109,3015869,598,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,5043.259197324414
2018,94110,8723235,5976,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,1459.7113453815261
2019,94110,9504128,6029,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,1576.402056725825
2020,94110,10515795,6066,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,1733.5633036597428
2018,94111,23121,5,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,4624.2
2019,94111,18825,4,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,4706.25
2020,94111,18682,3,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,6227.333333333333
2018,94112,12979656,13070,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,993.0876817138485
2019,94112,14098861,13148,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,1072.3198205050198
2020,94112,15231122,13225,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,1151.6916446124765
2018,94114,8202280,4046,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,2027.256549678695
2019,94114,9028940,4102,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,2201.1067771818625
2020,94114,10011269,4107,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,2437.611151692233
2018,94115,7728422,1447,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,5340.996544574983
2019,94115,7840152,1507,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,5202.489714664897
2020,94115,9582618,1485,06075,-6.6,2407.04,CALIFORNIA,16.0,0.0,4.5,0.2609166237006778,-4.23,10.0,1.6,0.0,0.0,0.0,209160216,7.9,1.18,6075.0,4672.0,5060540000.0,874826.0,6452.9414141414145
2018,94116,11720736,9885,06075,7.25,2539.98,CALIFORNIA,15.0,0.0,7.67,0.1098927443736233,-0.11,33.0,14.07,0.0,0.0,0.0,187132022,2.4,1.173,6075.0,4719.0,4730615000.0,879676.0,1185.7092564491654
2019,94116,12770090,9950,06075,1.46,2577.17,CALIFORNIA,46.0,0.0,21.880000000000003,0.3437414133014532,0.7,19.0,16.4,0.0,0.0,0.0,202540228,2.2,1.164,6075.0,4509.0,4891575000.0,878826.0,1283.4261306532662
